position,RB
minutes,1535.0
passes_completed,657.0
passes,870.0
dribbles_completed,14.0
dribbles,31.0
passes_completed_short,319.0
passes_short,362.0
passes_completed_medium,261.0
passes_medium,343.0
passes_completed_long,66.0
passes_long,133.0
passes_total_distance,11394.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,102.0
passes_switches,20.0
crosses,53.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,33.0
dispossessed,14.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,2.0
sca,29.0
gca,3.0
xg,0.30000000000000004
crosses_into_penalty_area,10.0
passes_into_final_third,37.0
passes_into_penalty_area,17.0
progressive_passes,43.0
carry_progressive_distance,2339.0
assisted_shots,17.0
fouled,17.0
pens_won,0.0
tackles,41.0
interceptions,18.0
blocks,31.0
tackles_won,33.0
dribble_tackles,19.0
dribbles_vs,46.0
pressures,330.0
pressure_regains,96.0
clearances,32.0
errors,2.0
aerials_won,4.0
aerials_lost,17.0
ball_recoveries,152.0
pens_conceded,2.0
fouls,21.0
cards_yellow_red,0.0
